race_number,saddle_number,win_fair_price,win_starting_price,winner
99,2,13.91,13.9288,0
99,1,15.4995,15.2714,0
99,4,37.6857,38.0943,0
99,3,137.5969,134.0582,0
100,1,2.2128,2.3465,0
100,3,5.8671,5.716,1
100,4,7.9701,7.7929,0
100,6,12.8641,12.6756,0
100,5,12.8139,12.6952,0
100,2,16.9587,17.0931,0
100,7,26.7161,27.811,0
101,2,4.7395,4.8923,1
101,13,5.2981,5.3862,0
101,4,7.3007,7.1791,0
101,15,9.3345,9.4595,0
101,7,10.2318,10.5435,0
101,1,13.6414,13.5154,0
101,14,20.3658,19.2517,0
101,12,23.5682,23.6645,0
101,16,44.7809,46.0677,0
101,3,59.348,59.8045,0
101,6,64.2136,65.0382,0
101,5,83.5016,83.5269,0
101,10,96.6938,98.3672,0
101,8,120.8545,122.8244,0
101,9,177.3597,170.2127,0
101,11,384.5311,375.9781,0
102,2,2.0032,1.9647,0
102,3,4.9431,5.0784,0
102,5,5.3809,5.6037,1
102,1,20.2892,20.6919,0
102,6,28.4578,29.4886,0
102,4,35.4195,37.8439,0
103,9,3.8776,3.6997,0
103,1,5.3592,5.448,0
103,4,6.3556,6.4553,0
103,7,8.0734,7.822,0
103,6,8.8929,8.8094,1
103,2,15.5086,15.0922,0
103,8,18.2312,19.3128,0
103,5,32.1348,31.7102,0
103,3,87.6628,83.7722,0
104,8,3.3788,3.2628,0
104,10,4.7541,4.7899,0
104,5,8.1875,7.9655,0
104,6,7.8996,8.3,0
104,4,10.5723,10.9345,1
104,2,14.394,15.0825,0
104,7,41.0718,39.6069,0
104,11,43.1688,45.9398,0
104,12,58.333,56.8533,0
104,3,92.4475,92.1225,0
104,1,278.4402,275.0273,0
104,9,754.5891,769.1484,0
104,13,1950.7248,1000,0
105,1,4.4348,4.2087,1
105,6,5.2949,5.1579,0
105,2,5.558,5.589,0
105,5,6.626,6.7989,0
105,4,7.5012,7.4754,0
105,7,11.7721,11.4095,0
105,8,37.7344,38.7165,0
105,3,99.5317,100.0161,0
106,7,4.7176,4.8969,0
106,2,7.3824,7.3114,0
106,6,7.9158,7.6295,0
106,11,9.1899,9.0028,1
106,1,12.4154,12.7563,0
106,5,13.8546,13.1666,0
106,4,13.2906,13.5063,0
106,3,13.1248,13.8213,0
106,8,14.9186,15.1799,0
106,10,27.7515,27.2607,0
106,9,97.9763,96.2469,0
107,8,2.6699,2.923,0
107,10,4.8963,4.8173,0
107,4,5.4177,5.4379,0
107,9,18.6421,17.7164,0
107,6,19.9113,19.6913,0
107,7,24.4492,24.7702,0
107,1,26.3016,26.602,0
107,3,27.8851,26.9087,0
107,5,86.5944,89.6965,1
107,2,155.1208,154.0044,0
108,1,1.6879,1.6907,0
108,2,2.9558,2.9645,0
108,3,14.4415,14.655,1
109,5,2.8022,2.8175,0
109,9,5.4441,5.6078,0
109,7,8.7184,8.646,0
109,8,10.6484,10.4064,1
109,3,12.429,12.7275,0
109,6,13.3851,13.6944,0
109,10,29.607,29.6716,0
109,1,30.3227,29.7746,0
109,2,49.4135,49.9021,0
109,4,115.1101,109.89,0
110,4,3.0912,3.259,0
110,5,5.2839,5.402,0
110,6,5.6552,5.7625,0
110,3,6.159,6.6468,1
110,1,7.8123,7.5313,0
110,2,49.8666,49.3303,0
111,3,2.2656,2.2026,0
111,4,3.6682,3.7492,1
111,1,4.2648,4.2736,0
111,2,19.405,20.0245,0
112,7,1.7334,1.6932,0
112,2,6.0129,6.0565,0
112,8,12.0739,12.3685,0
112,6,15.4364,15.5721,0
112,4,23.5961,23.3403,1
112,5,34.137,33.8994,0
112,9,60.7955,58.9487,0
112,3,68.7051,68.6144,0
112,1,153.3044,150.8433,0
113,5,4.5255,4.4487,0
113,9,7.1757,7.3744,0
113,1,7.8766,7.7643,0
113,13,9.6652,9.7014,0
113,11,10.8772,11.3589,0
113,2,14.1067,14.09,0
113,8,17.1028,17.2176,0
113,3,19.8137,19.186,0
113,10,20.538,20.3325,1
113,7,27.2132,28.237,0
113,12,37.335,37.967,0
113,4,41.6876,43.1631,0
113,6,785.1397,774.468,0
114,6,2.7306,2.6575,0
114,11,10.6842,10.5533,0
114,1,11.7679,11.8102,0
114,13,12.9768,12.3006,0
114,8,14.0667,14.1141,0
114,9,16.3203,16.3014,0
114,12,18.2274,18.8535,1
114,3,20.8011,19.8286,0
114,2,21.0275,22.2048,0
114,4,23.2353,23.7142,0
114,10,30.3644,30.247,0
114,5,66.0233,69.3325,0
114,7,239.8796,253.4278,0
115,12,3.872,3.8253,0
115,13,5.2428,4.9882,0
115,11,6.1889,5.8797,0
115,4,15.7701,15.6358,0
115,2,15.4814,15.742,0
115,10,18.2047,17.8501,0
115,6,17.8039,17.9361,1
115,5,20.2119,20.4113,0
115,3,23.5275,22.9071,0
115,8,36.5809,36.4695,0
115,7,108.0663,115.1157,0
115,14,115.5794,119.5578,0
115,1,127.691,132.242,0
115,9,189.9971,193.316,0
116,4,3.178,3.2149,0
116,6,3.6463,3.6712,1
116,9,10.1797,10.8728,0
116,5,13.8918,13.7323,0
116,7,15.8576,15.8521,0
116,3,17.5772,18.4405,0
116,8,19.2024,19.2347,0
116,1,22.8286,23.4252,0
116,2,39.9592,41.0443,0
117,6,4.3343,4.3717,0
117,9,4.7719,4.7495,0
117,1,11.6493,11.6408,0
117,12,11.8183,12.3016,1
117,3,14.1231,13.3465,0
117,5,16.2398,16.1845,0
117,10,16.8806,16.6074,0
117,4,17.9862,19.4842,0
117,8,23.6513,22.9758,0
117,11,23.1378,24.1077,0
117,2,25.6274,25.8602,0
117,7,111.2447,109.4754,0
117,13,117.1924,113.6657,0
118,10,4.4574,4.6782,1
118,2,4.879,4.893,0
118,9,7.8479,8.0903,0
118,6,8.9935,9.4561,0
118,8,10.3592,10.7382,0
118,4,14.2801,14.0258,0
118,5,16.8456,17.0807,0
118,3,25.4753,25.3758,0
118,1,27.0419,26.427,0
118,7,33.4174,34.8362,0
119,4,4.6388,4.5559,0
119,12,4.9268,5.0712,1
119,13,7.0993,7.2783,0
119,8,12.9113,12.5121,0
119,2,12.8741,13.0928,0
119,6,12.7157,13.1031,0
119,7,18.9528,19.9682,0
119,10,22.7533,21.8748,0
119,5,29.9238,29.4481,0
119,3,31.8877,32.6138,0
119,9,35.7992,36.4163,0
119,1,80.8254,81.4516,0
119,11,198.6871,197.7119,0
120,6,4.0166,3.901,0
120,4,4.0215,4.0219,0
120,2,5.9134,5.9704,0
120,5,6.2024,6.1041,0
120,1,6.2732,6.3518,1
120,3,79.2111,74.069,0
121,5,2.8419,2.8036,0
121,7,3.9179,3.8171,0
121,8,6.7339,6.6325,0
121,4,12.1711,12.5278,0
121,3,14.2998,14.3452,0
121,2,18.4611,17.8758,1
121,1,50.5635,49.7712,0
121,6,54.5082,53.4129,0
122,4,2.7931,2.7786,0
122,1,4.4991,4.5581,0
122,2,7.0306,7.2833,1
122,5,7.9765,7.978,0
122,3,8.5547,8.4537,0
122,6,28.4059,28.5384,0
123,3,2.1468,2.1393,0
123,4,6.6939,6.7593,1
123,5,12.9581,13.0615,0
123,7,13.9554,13.9154,0
123,9,17.0453,17.1579,0
123,10,18.9305,17.9196,0
123,1,24.7887,24.0125,0
123,6,29.8485,28.3668,0
123,11,44.6978,45.3895,0
123,8,61.3967,59.577,0
123,2,83.4436,83.4836,0
124,9,3.4989,3.4423,0
124,7,4.31,4.4781,1
124,8,6.2782,6.6529,0
124,10,7.5671,7.4867,0
124,1,14.3688,14.3985,0
124,6,22.7479,22.1441,0
124,4,27.9702,27.6989,0
124,2,41.9339,43.1954,0
124,3,85.3316,82.7403,0
124,5,170.3853,170.6781,0
125,1,3.9724,4.0063,0
125,9,5.1145,5.0991,0
125,6,6.9493,6.6933,0
125,2,9.8268,10.0614,1
125,3,10.8069,10.6625,0
125,11,12.2148,12.1447,0
125,5,26.8895,27.2245,0
125,7,32.0503,33.367,0
125,8,38.2327,40.18,0
125,10,43.243,42.9906,0
125,4,66.6391,63.463,0
126,4,3.3573,3.1028,0
126,2,4.3295,4.4834,1
126,8,5.5983,5.542,0
126,10,11.0072,10.8179,0
126,1,13.4298,12.9935,0
126,6,26.485,26.4209,0
126,7,35.7786,36.2682,0
126,11,40.205,41.0399,0
126,9,48.7619,46.706,0
126,3,98.0045,97.2516,0
126,5,168.2869,175.5092,0
127,3,1.8827,1.8689,0
127,2,4.6203,4.6037,0
127,6,9.9553,9.9852,0
127,1,15.4009,15.5291,0
127,5,17.0833,16.741,1
127,4,35.09,34.4191,0
128,4,5.97,5.9363,0
128,1,5.9382,5.9621,0
128,6,6.5029,6.6285,0
128,11,6.8178,6.8529,0
128,5,7.3427,7.4397,1
128,7,10.917,10.6321,0
128,2,18.8247,18.6614,0
128,9,25.9243,25.3154,0
128,10,46.7186,45.2617,0
128,12,75.8722,77.8513,0
128,8,116.0458,116.6138,0
128,3,1047.2077,1000,0
129,5,2.0161,1.995,1
129,1,2.7656,2.7308,0
129,2,11.2477,11.6815,0
129,3,21.2356,21.2355,0
129,4,156.1315,149.7019,0
130,3,1.5585,1.6131,1
130,1,5.9333,5.4783,0
130,4,12.84,13.1015,0
130,6,15.0433,14.7239,0
130,2,41.6639,44.5972,0
130,5,46.5895,46.5633,0
131,4,2.7651,2.8174,1
131,5,4.0449,3.856,0
131,1,4.8461,4.8728,0
131,2,12.403,12.5671,0
131,3,14.2809,14.4915,0
131,6,29.2998,27.861,0
132,12,3.2709,3.1844,1
132,13,5.3516,5.2222,0
132,11,8.9804,9.0883,0
132,5,11.5865,11.1993,0
132,7,12.7021,13.0884,0
132,2,20.0083,20.9394,0
132,9,21.4131,21.4157,0
132,6,27.974,27.1448,0
132,1,31.9173,31.3656,0
132,10,34.7989,35.2939,0
132,3,43.7665,44.5357,0
132,8,68.6948,71.4184,0
132,4,886.2903,885.369,0
133,8,3.5451,3.6534,1
133,4,4.0719,4.2918,0
133,3,8.8559,8.6416,0
133,12,9.3656,9.3395,0
133,11,19.2482,19.7898,0
133,5,20.3652,20.1255,0
133,10,19.7925,20.6664,0
133,1,23.9872,25.1516,0
133,9,29.151,29.5766,0
133,2,77.6687,76.9456,0
133,6,117.0496,119.524,0
133,7,281.6894,285.8002,0
133,13,9954.498,1000,0
134,1,3.3671,3.2257,0
134,8,5.7571,5.7349,0
134,7,6.4064,6.441,0
134,4,9.7545,9.5145,0
134,5,10.0402,9.8961,0
134,3,14.4013,13.8696,0
134,6,16.1701,16.3475,1
134,2,32.5248,32.5282,0
134,9,110.2349,107.5976,0
135,8,4.4315,4.7138,0
135,7,5.5576,5.6233,0
135,1,6.3726,6.3257,1
135,6,7.8819,7.9824,0
135,5,7.9323,8.3588,0
135,4,9.1271,9.4742,0
135,3,19.442,20.188,0
135,2,42.4664,41.8863,0
136,1,1.3889,1.4256,1
136,4,5.1293,5.1017,0
136,3,11.8777,11.3363,0
136,2,1186.9357,1000,0
137,4,4.7846,4.9869,0
137,8,5.4218,5.4133,0
137,7,6.5709,6.3598,0
137,9,6.6993,6.963,1
137,6,7.057,7.079,0
137,10,14.4459,15.261,0
137,1,19.5322,20.4072,0
137,2,53.5125,56.9993,0
137,11,80.2804,80.9455,0
137,5,86.3448,87.0865,0
137,3,4026.0963,1000,0
138,4,2.3336,2.2672,0
138,5,3.0522,3.1272,0
138,7,13.3561,13.3239,0
138,6,14.1869,14.4295,0
138,1,28.138,28.4836,1
138,3,31.1458,31.0408,0
138,8,37.7315,37.5631,0
138,2,230.3186,235.5491,0
139,12,7.4612,7.5303,0
139,6,7.8099,8.2263,0
139,13,8.5042,9.0824,0
139,7,11.0594,11.0189,0
139,16,10.9511,11.4519,0
139,14,11.6575,11.4676,0
139,4,12.3787,12.2382,0
139,11,15.9373,16.9972,0
139,3,20.5245,20.5253,1
139,1,26.2105,26.9363,0
139,15,32.3595,32.5146,0
139,8,37.9969,37.854,0
139,5,41.0656,42.6234,0
139,9,45.6885,47.7363,0
139,2,68.2596,69.4635,0
139,10,232.0455,240.1345,0
140,1,2.8628,2.8292,0
140,6,5.2847,5.0263,1
140,3,5.4544,5.4605,0
140,2,5.7771,5.8024,0
140,5,12.3399,13.3261,0
140,4,41.6896,42.622,0
141,6,2.889,2.8553,0
141,1,4.8477,5.0638,0
141,7,7.3317,7.1925,1
141,8,9.3421,9.1664,0
141,2,12.0554,11.8436,0
141,4,13.9663,13.0211,0
141,5,26.7851,27.1855,0
141,3,81.615,81.6929,0
142,3,3.9454,4.0615,0
142,1,5.0192,5.2168,0
142,5,6.5278,6.4508,0
142,8,8.2807,8.6268,1
142,7,9.8025,9.5228,0
142,9,10.8454,10.833,0
142,2,17.4814,17.7236,0
142,6,78.8258,77.9554,0
142,4,108.1531,107.1604,0
143,6,2.3211,2.2101,1
143,7,6.2096,6.0892,0
143,3,8.2266,8.3486,0
143,10,10.1283,10.4312,0
143,8,15.6106,15.5261,0
143,2,25.825,24.2646,0
143,1,32.3319,32.2522,0
143,4,36.7082,36.3005,0
143,5,74.5795,72.6716,0
143,9,74.2388,74.3911,0
144,9,1.9588,1.9792,1
144,3,5.5832,5.7655,0
144,6,8.3447,8.1725,0
144,7,15.7014,16.6967,0
144,1,18.398,18.2236,0
144,5,41.414,40.7506,0
144,2,44.0428,42.7507,0
144,8,48.7833,49.6745,0
144,4,193.8859,186.0257,0
145,5,3.6499,3.5635,0
145,8,4.0864,4.1026,0
145,2,5.3308,5.2823,1
145,1,10.938,10.4412,0
145,6,14.1415,13.8102,0
145,3,16.462,16.5619,0
145,4,22.0827,22.511,0
145,7,69.2795,71.3372,0
145,9,89.9719,90.037,0
146,2,3.4783,3.4411,1
146,9,4.197,4.014,0
146,8,7.0518,7.5042,0
146,5,9.4677,9.6006,0
146,3,10.8067,10.2902,0
146,7,23.899,23.2226,0
146,1,26.3352,27.6669,0
146,6,28.2365,28.2027,0
146,10,61.2635,65.9804,0
146,4,367.8425,379.1108,0
147,5,2.2764,2.246,0
147,3,6.678,6.6084,0
147,9,6.6635,6.7496,0
147,8,12.9752,12.5318,1
147,1,18.1071,18.4646,0
147,11,25.7863,25.6683,0
147,10,31.6993,31.1648,0
147,7,40.6538,39.8904,0
147,4,61.973,56.753,0
147,6,76.7066,72.4729,0
147,2,222.0451,215.5126,0
148,12,2.8838,3.0242,0
148,8,4.6252,4.7027,0
148,4,11.8001,11.3283,0
148,6,11.3413,11.7592,0
148,3,16.696,16.3064,0
148,1,19.3543,19.6802,0
148,9,22.909,22.4311,1
148,7,25.0742,23.8936,0
148,5,30.8626,31.3688,0
148,11,40.7093,38.6568,0
148,2,158.8855,154.0999,0
148,10,173.8097,181.1967,0
149,3,1.945,2.0227,0
149,4,2.4827,2.4986,1
149,2,14.0358,13.6321,0
149,1,84.5482,86.396,0
150,2,3.1571,2.9923,0
150,5,5.0712,4.9492,0
150,6,5.7473,5.9365,0
150,7,6.2487,6.0934,0
150,3,19.3501,20.2536,1
150,4,25.4702,25.7365,0
150,1,32.8159,33.0683,0
150,8,32.6604,33.6043,0
151,9,5.1813,5.0291,0
151,6,7.1551,6.9476,0
151,1,8.2425,8.5401,0
151,8,8.7424,8.9219,0
151,3,11.2389,10.5377,0
151,12,12.6721,13.0309,0
151,2,14.9194,14.613,0
151,13,14.4365,14.8444,0
151,10,31.6327,30.5124,0
151,11,33.1941,31.4216,1
151,7,37.135,37.0977,0
151,5,43.439,42.4076,0
151,4,63.873,62.5505,0
152,1,2.5244,2.5613,0
152,8,3.769,3.6608,0
152,3,6.7678,6.6391,0
152,9,14.8139,15.3012,0
152,2,19.3326,18.7028,0
152,5,18.8762,19.3545,0
152,6,95.0931,94.3781,0
152,4,131.7448,125.2563,1
152,7,2108.7821,1000,0
153,7,5.2686,5.2018,0
153,12,5.5134,5.5039,0
153,1,7.8389,7.9,0
153,10,9.0051,9.0909,1
153,2,9.7919,9.7591,0
153,8,11.85,12.3952,0
153,4,13.7799,13.4955,0
153,9,24.6089,23.3948,0
153,6,33.9951,34.8482,0
153,5,33.3225,35.1134,0
153,11,52.0477,49.3277,0
153,3,150.2711,146.2586,0
153,13,192.7331,189.3573,0
154,2,3.2105,3.1358,1
154,7,5.655,5.5429,0
154,10,9.1363,8.8025,0
154,3,9.5245,9.2714,0
154,4,9.5281,9.5316,0
154,8,15.0374,15.0661,0
154,1,23.6087,23.941,0
154,5,24.8438,24.7029,0
154,9,41.1604,40.2565,0
154,6,77.9138,77.629,0
154,11,165.2532,159.8638,0
155,7,4.1723,4.1504,0
155,6,4.258,4.2341,0
155,5,4.7826,4.7405,0
155,4,13.7837,14.026,0
155,2,21.1501,20.315,1
155,8,21.1897,20.42,0
155,1,20.7536,20.7626,0
155,10,25.3222,24.2566,0
155,9,25.7545,26.3065,0
155,3,43.7497,44.0649,0
156,7,2.8415,2.8953,1
156,2,3.6311,3.6289,0
156,6,4.4501,4.4664,0
156,5,8.2624,8.3721,0
156,1,39.7022,39.0833,0
156,3,744.7007,722.886,0
156,4,2489.2068,1000,0
157,4,1.7091,1.7783,0
157,2,2.9447,2.9474,1
157,3,14.7759,14.3507,0
157,1,131.086,122.1335,0
158,5,3.1909,3.2465,0
158,1,3.5357,3.6496,0
158,2,5.0317,5.192,0
158,6,10.3136,9.8071,1
158,7,12.8886,11.9488,0
158,4,64.2329,60.6467,0
158,3,66.9926,67.4486,0
159,5,4.0379,4.0877,0
159,8,5.297,5.4745,0
159,11,5.6406,5.7293,0
159,7,12.5741,12.5424,1
159,3,15.3432,14.9996,0
159,2,16.0866,16.2419,0
159,9,18.4326,18.5513,0
159,1,20.7096,21.1513,0
159,6,24.2084,24.6059,0
159,4,53.5814,54.6678,0
159,10,59.1879,59.8139,0
160,1,3.6473,3.6479,0
160,5,4.0905,4.066,1
160,2,4.6625,4.5421,0
160,7,9.611,9.9011,0
160,4,10.6522,10.7282,0
160,3,31.8613,31.3328,0
160,9,44.1251,43.7381,0
160,8,69.4936,66.7544,0
160,6,1948.2474,1000,0
161,3,4.429,4.5585,0
161,4,5.5431,5.796,0
161,1,6.3431,6.3875,0
161,5,11.1321,11.1795,0
161,10,12.1776,12.1028,0
161,8,13.519,13.3579,0
161,6,15.4814,16.8487,0
161,7,20.0166,20.5671,1
161,9,38.5281,38.7446,0
161,11,40.0791,39.5472,0
161,2,40.3534,40.5479,0
162,3,2.74,2.851,0
162,2,3.9927,3.7841,0
162,4,5.5759,5.7706,1
162,5,5.8547,5.9355,0
162,1,29.0439,28.8261,0
163,3,2.9958,2.8333,1
163,6,4.4915,4.6824,0
163,5,5.391,5.2414,0
163,10,17.8983,18.0549,0
163,8,21.6252,21.4353,0
163,4,22.7929,22.7604,0
163,2,26.0757,26.9144,0
163,11,28.7591,28.5551,0
163,1,51.4627,50.5915,0
163,7,63.5723,67.0816,0
163,9,263.4502,260.1205,0
164,3,2.5999,2.7177,1
164,6,3.4426,3.3549,0
164,1,4.4218,4.6224,0
164,4,19.1564,19.4221,0
164,2,28.6254,29.465,0
164,5,86.2154,90.0893,0
165,2,2.6754,2.7453,0
165,3,3.8957,3.7324,0
165,1,4.6065,4.8314,1
165,4,6.5598,6.3136,0
166,7,4.2145,4.2625,0
166,5,4.2311,4.283,1
166,10,7.3492,7.9559,0
166,9,9.1879,8.8492,0
166,4,9.8174,9.6922,0
166,11,11.2121,11.2452,0
166,1,18.8645,18.6594,0
166,8,33.4067,33.2967,0
166,6,264.4529,251.4523,0
166,2,337.4334,337.2,0
166,3,1371.2938,1000,0
167,2,3.2167,3.3425,0
167,10,5.4493,5.631,1
167,4,7.194,7.3715,0
167,9,10.1795,10.1996,0
167,6,10.7149,10.6785,0
167,5,13.7013,14.3314,0
167,1,15.7117,16.1261,0
167,7,60.0711,59.2627,0
167,8,58.3433,60.5814,0
167,3,216.3287,221.5632,0
168,6,2.9756,3.0065,1
168,5,4.9329,5.0227,0
168,7,5.8027,5.6756,0
168,2,10.0571,9.9984,0
168,4,10.3182,10.1969,0
168,3,12.1228,11.6957,0
168,1,99.5881,106.8981,0
169,1,2.3615,2.3687,0
169,4,4.9695,5.0561,1
169,6,7.3614,7.1817,0
169,2,8.3027,8.3371,0
169,5,17.1512,16.5072,0
169,7,32.0234,32.2232,0
169,3,33.9069,32.5708,0
170,3,3.2128,3.1743,0
170,2,3.4431,3.6093,0
170,4,4.5834,4.5619,0
170,1,5.5515,5.4288,1
171,5,2.6341,2.5644,0
171,2,3.7245,3.7689,0
171,4,5.6233,5.9038,0
171,3,7.4626,7.668,1
171,1,24.9729,23.8565,0
172,5,1.45,1.435,0
172,1,7.0044,6.9669,1
172,3,15.439,15.7331,0
172,4,18.5709,18.4831,0
172,2,20.4302,20.5125,0
173,7,3.6302,3.873,0
173,9,5.412,5.2135,1
173,5,6.0978,6.3872,0
173,3,8.4964,8.1587,0
173,4,13.4542,12.8734,0
173,1,19.3907,18.3743,0
173,8,18.8625,20.0615,0
173,2,22.3311,22.7174,0
173,6,29.0878,27.6197,0
174,3,2.9677,2.9668,1
174,2,3.7312,3.6413,0
174,8,5.845,5.7232,0
174,7,14.0064,14.4443,0
174,6,21.4799,21.2319,0
174,11,25.2537,24.0448,0
174,12,57.7299,58.0926,0
174,9,59.6775,60.2647,0
174,5,67.577,69.823,0
174,1,106.0269,108.2946,0
174,10,158.0298,161.5708,0
174,4,572.226,559.7144,0
175,5,3.6369,3.4289,0
175,4,4.9718,4.8272,0
175,3,4.6665,4.8874,0
175,6,5.5831,5.5993,1
175,2,14.3977,14.0916,0
175,1,19.9585,20.0046,0
175,7,91.3936,88.6197,0
176,3,5.9506,5.907,0
176,7,5.8178,6.1295,1
176,2,6.5406,6.2605,0
176,9,7.1254,6.9414,0
176,6,8.7438,8.9875,0
176,5,11.3003,11.2841,0
176,8,11.7913,11.9193,0
176,1,34.7412,34.0425,0
176,11,46.8433,46.7128,0
176,10,60.3088,56.9127,0
176,4,80.3339,80.583,0
177,2,1.5693,1.5318,1
177,3,3.004,3.0173,0
177,1,33.4788,34.9287,0
178,6,2.3653,2.1772,1
178,1,6.1447,6.215,0
178,7,6.188,6.3999,0
178,2,14.5151,14.1861,0
178,9,17.8404,17.379,0
178,5,19.1744,18.9364,0
178,3,36.6569,36.7059,0
178,10,40.4846,42.798,0
178,4,48.4447,49.1321,0
178,8,317.017,315.789,0
179,10,6.5065,6.6661,0
179,16,9.3784,9.4577,0
179,7,9.5334,9.6665,0
179,14,10.0095,9.8377,1
179,12,10.4074,10.2448,0
179,15,10.4868,10.2467,0
179,8,12.8007,12.3082,0
179,2,15.993,15.852,0
179,11,15.8375,16.0575,0
179,3,18.6942,18.906,0
179,13,32.2925,31.8611,0
179,1,42.0144,42.4212,0
179,5,50.6569,52.9992,0
179,4,93.0709,93.4937,0
179,6,2257.8825,1000,0
179,9,2190.6131,1000,0
180,4,2.051,2.1135,1
180,5,2.3679,2.3244,0
180,1,12.724,12.8254,0
180,3,107.3996,107.7541,0
180,2,448.487,464.7955,0
181,5,1.3808,1.3598,1
181,2,6.2061,6.0468,0
181,1,17.2204,16.2247,0
181,4,23.5134,25.4076,0
181,3,71.0708,69.0575,0
182,7,2.4577,2.4626,0
182,4,3.9262,3.9181,0
182,6,4.8396,4.9443,1
182,3,9.7959,9.7997,0
182,5,48.6514,49.2254,0
182,2,141.3527,138.1108,0
182,1,482.4133,462.023,0
183,2,3.26,3.2636,1
183,6,3.6595,3.57,0
183,5,5.7783,5.939,0
183,7,7.2,7.1618,0
183,8,13.6753,13.8681,0
183,3,57.9495,56.6262,0
183,4,94.0778,94.5495,0
183,1,142.2467,131.5629,0
184,3,4.2947,4.4999,1
184,4,4.8864,5.0258,0
184,7,7.267,7.4119,0
184,11,7.36,7.4538,0
184,9,11.8615,12.3891,0
184,6,12.9631,12.8752,0
184,1,25.2314,26.1795,0
184,8,29.2617,30.2377,0
184,5,34.0195,33.9725,0
184,10,58.4793,56.0302,0
184,2,137.4198,131.4369,0
185,1,2.306,2.228,0
185,4,4.3852,4.3813,1
185,5,6.5781,6.6757,0
185,2,7.5315,7.3263,0
185,3,29.5419,28.245,0
185,6,50.8666,48.6873,0
186,6,3.2612,3.1418,1
186,2,4.5053,4.4678,0
186,5,7.063,7.097,0
186,7,8.5696,8.4797,0
186,1,8.6113,8.777,0
186,3,10.4947,10.0318,0
186,4,582.9808,584.9892,0
187,2,2.772,2.716,0
187,3,3.0676,3.0234,0
187,5,7.1231,7.1852,0
187,1,9.3158,8.9432,1
187,4,15.2618,15.1455,0
188,8,3.28,3.2761,0
188,5,5.0632,4.8772,0
188,2,7.5485,7.7291,1
188,6,9.8266,9.5954,0
188,3,10.9698,10.8884,0
188,7,15.3709,14.5714,0
188,1,16.998,16.5718,0
188,4,20.6907,19.5083,0
189,9,3.3242,3.4803,0
189,3,3.9566,4.1117,0
189,8,7.0904,6.8614,0
189,5,11.2955,11.3939,1
189,1,18.358,17.6388,0
189,6,17.7307,17.8297,0
189,10,19.0431,18.7538,0
189,4,27.7315,27.8794,0
189,2,60.9686,60.6812,0
189,7,979.2928,960.3605,0
190,3,2.6753,2.6468,1
190,4,3.6982,3.6524,0
190,7,5.6536,6.0522,0
190,6,10.7504,11.6587,0
190,1,14.3668,15.269,0
190,2,92.1857,93.9658,0
190,5,327.2538,338.0812,0
190,8,415.7022,435.4607,0
191,2,3.6651,3.6972,0
191,4,4.9971,4.8529,1
191,5,4.9603,4.9925,0
191,1,8.5728,8.9815,0
191,7,9.5187,10.1141,0
191,6,14.6825,14.6546,0
191,3,28.0724,28.6854,0
192,3,2.0073,1.936,0
192,5,3.1985,3.1309,1
192,1,9.9393,9.7159,0
192,4,18.9379,18.8667,0
192,2,27.9718,27.5239,0
193,6,1.8622,1.8449,0
193,4,6.3132,6.3816,1
193,3,7.5188,7.8424,0
193,2,10.8394,11.7326,0
193,1,19.0059,18.6326,0
193,5,37.4166,37.159,0
194,2,2.4031,2.3617,0
194,4,3.1044,3.1262,1
194,3,4.2862,4.3198,0
194,1,35.1601,35.4374,0
195,3,3.162,3.0542,0
195,1,3.6234,3.6195,0
195,6,4.4266,4.4862,1
195,7,11.7111,12.2204,0
195,5,17.3635,16.9924,0
195,2,30.125,32.7399,0
195,4,175.9754,175.5836,0
196,7,6.1154,6.0775,0
196,8,6.198,6.2649,1
196,1,6.0403,6.3485,0
196,9,6.7857,6.9792,0
196,10,8.8302,9.198,0
196,3,9.4446,9.4658,0
196,6,14.055,14.2584,0
196,2,23.6223,23.7592,0
196,5,43.3501,42.2521,0
196,4,152.9894,164.1572,0
197,1,2.1095,2.1341,1
197,2,5.0286,5.0837,0
197,7,7.3327,7.345,0
197,3,9.0977,9.0952,0
197,4,27.3804,27.8748,0
197,5,37.6901,40.1523,0
197,6,56.3587,56.498,0
198,1,2.493,2.4516,0
198,2,3.6473,3.7666,0
198,4,6.5321,6.2986,1
198,5,7.9176,8.0319,0
198,3,22.0748,21.6115,0
199,1,6.0083,5.9832,0
199,12,6.3088,6.1475,1
199,8,6.8723,6.886,0
199,4,9.146,8.9873,0
199,6,11.1191,10.8539,0
199,2,11.5834,11.1547,0
199,7,12.374,11.8279,0
199,10,14.5625,14.841,0
199,11,19.2866,19.3195,0
199,9,36.7143,37.8221,0
199,3,66.9216,65.8138,0
199,5,2345.085,1000,0
200,1,2.7986,2.9051,1
200,6,4.0478,4.206,0
200,3,8.0201,7.9095,0
200,2,9.2048,9.0585,0
200,5,12.7162,13.0747,0
200,4,23.7185,23.5561,0
200,7,24.0962,23.9575,0
201,8,4.2368,4.2778,0
201,9,4.4904,4.6583,0
201,7,7.0376,7.2555,0
201,10,8.675,8.7002,0
201,6,10.7958,10.5911,0
201,5,20.5602,20.6261,1
201,3,24.3861,23.0279,0
201,4,25.6721,26.5599,0
201,1,29.2306,29.0177,0
201,2,38.5658,39.0607,0
201,11,393.1167,387.1549,0
